"HS96","HS96part","HS02","HS02part","Comment"
"8523.12",0,"8523.12",0,
"8523.13",0,"8523.13",0,
"8523.20",0,"8523.20",0,
"8523.30",0,"8523.30",0,
"8523.90",0,"8523.90",0,
"8524.10",0,"8524.10",0,
"8524.31",0,"8524.31",0,
"8524.32",0,"8524.32",0,
"8524.39",0,"8524.39",0,
"8524.40",0,"8524.40",0,
"8524.51",0,"8524.51",0,
"8524.52",0,"8524.52",0,
"8524.53",0,"8524.53",0,
"8524.60",0,"8524.60",0,
"8524.91",0,"8524.91",0,
"8524.99",0,"8524.99",0,
"8525.10",0,"8525.10",0,
"8525.20",0,"8525.20",0,
"8525.30",0,"8525.30",0,
"8525.40",0,"8525.40",0,
"8526.10",0,"8526.10",0,
"8526.91",0,"8526.91",0,
"8526.92",0,"8526.92",0,
"8527.12",0,"8527.12",0,
"8527.13",0,"8527.13",0,
"8527.19",0,"8527.19",0,
"8527.21",0,"8527.21",0,
"8527.29",0,"8527.29",0,
"8527.31",0,"8527.31",0,
"8527.32",0,"8527.32",0,
"8527.39",0,"8527.39",0,
"8527.90",0,"8527.90",0,
"8528.12",0,"8528.12",0,
"8528.13",0,"8528.13",0,
"8528.21",0,"8528.21",0,
"8528.22",0,"8528.22",0,
"8528.30",0,"8528.30",0,
"8529.10",0,"8529.10",0,
"8529.90",0,"8529.90",0,
"8530.10",0,"8530.10",0,
"8530.80",0,"8530.80",0,
"8530.90",0,"8530.90",0,
"8531.10",0,"8531.10",0,
"8531.20",0,"8531.20",0,
"8531.80",0,"8531.80",0,
"8531.90",0,"8531.90",0,
"8532.10",0,"8532.10",0,
"8532.21",0,"8532.21",0,
"8532.22",0,"8532.22",0,
"8532.23",0,"8532.23",0,
"8532.24",0,"8532.24",0,
"8532.25",0,"8532.25",0,
"8532.29",0,"8532.29",0,
"8532.30",0,"8532.30",0,
"8532.90",0,"8532.90",0,
"8533.10",0,"8533.10",0,
"8533.21",0,"8533.21",0,
"8533.29",0,"8533.29",0,
"8533.31",0,"8533.31",0,
"8533.39",0,"8533.39",0,
"8533.40",0,"8533.40",0,
"8533.90",0,"8533.90",0,
"8534.00",0,"8534.00",0,
"8535.10",0,"8535.10",0,
"8535.21",0,"8535.21",0,
"8535.29",0,"8535.29",0,
"8535.30",0,"8535.30",0,
"8535.40",0,"8535.40",0,
"8535.90",0,"8535.90",0,
"8536.10",0,"8536.10",0,
"8536.20",0,"8536.20",0,
"8536.30",0,"8536.30",0,
"8536.41",0,"8536.41",0,
"8536.49",0,"8536.49",0,
"8536.50",0,"8536.50",0,
"8536.61",0,"8536.61",0,
"8536.69",0,"8536.69",0,
"8536.90",0,"8536.90",0,
"8537.10",0,"8537.10",0,
"8537.20",0,"8537.20",0,
"8538.10",0,"8538.10",0,
"8538.90",0,"8538.90",0,
"8539.10",0,"8539.10",0,
"8539.21",0,"8539.21",0,
"8539.22",0,"8539.22",0,
"8539.29",0,"8539.29",0,
"8539.31",0,"8539.31",0,
"8539.32",0,"8539.32",0,
"8539.39",0,"8539.39",0,
"8539.41",0,"8539.41",0,
"8539.49",0,"8539.49",0,
"8539.90",0,"8539.90",0,
"8540.11",0,"8540.11",0,
"8540.12",0,"8540.12",0,
"8540.20",0,"8540.20",0,
"8540.40",0,"8540.40",0,
"8540.50",0,"8540.50",0,
"8540.60",0,"8540.60",0,
"8540.71",0,"8540.71",0,
"8540.72",0,"8540.72",0,
"8540.79",0,"8540.79",0,
"8540.81",0,"8540.81",0,
"8540.89",0,"8540.89",0,
"8540.91",0,"8540.91",0,
"8540.99",0,"8540.99",0,
"8541.10",0,"8541.10",0,
"8541.21",0,"8541.21",0,
"8541.29",0,"8541.29",0,
"8541.30",0,"8541.30",0,
"8541.40",0,"8541.40",0,
"8541.50",0,"8541.50",0,
"8541.60",0,"8541.60",0,
"8541.90",0,"8541.90",0,
"8542.12",0,"8542.10",1,
"8542.13",0,"8542.21",1,
"8542.14",0,"8542.21",1,
"8542.19",0,"8542.21",1,
"8542.30",1,"8542.10",1,
"8542.30",1,"8542.29",0,
"8542.40",0,"8542.60",0,
"8542.50",0,"8542.70",0,
"8542.90",0,"8542.90",0,
"8543.11",0,"8543.11",0,
"8543.19",0,"8543.19",0,
"8543.20",0,"8543.20",0,
"8543.30",0,"8543.30",0,
"8543.40",0,"8543.40",0,
"8543.81",0,"8543.81",0,
"8543.89",0,"8543.89",0,
"8543.90",0,"8543.90",0,
"8544.11",0,"8544.11",0,
"8544.19",0,"8544.19",0,
"8544.20",0,"8544.20",0,
"8544.30",0,"8544.30",0,
"8544.41",0,"8544.41",0,
"8544.49",0,"8544.49",0,
"8544.51",0,"8544.51",0,
"8544.59",0,"8544.59",0,
"8544.60",0,"8544.60",0,
"8544.70",0,"8544.70",0,
"8545.11",0,"8545.11",0,
"8545.19",0,"8545.19",0,
"8545.20",0,"8545.20",0,
"8545.90",0,"8545.90",0,
"8546.10",0,"8546.10",0,
"8546.20",0,"8546.20",0,
"8546.90",0,"8546.90",0,
"8547.10",0,"8547.10",0,
"8547.20",0,"8547.20",0,
"8547.90",0,"8547.90",0,
"8548.10",0,"8548.10",0,
"8548.90",0,"8548.90",0,
"8601.10",0,"8601.10",0,
"8601.20",0,"8601.20",0,
"8602.10",0,"8602.10",0,
"8602.90",0,"8602.90",0,
"8603.10",0,"8603.10",0,
"8603.90",0,"8603.90",0,
"8604.00",0,"8604.00",0,
"8605.00",0,"8605.00",0,
"8606.10",0,"8606.10",0,
"8606.20",0,"8606.20",0,
"8606.30",0,"8606.30",0,
"8606.91",0,"8606.91",0,
"8606.92",0,"8606.92",0,
"8606.99",0,"8606.99",0,
"8607.11",0,"8607.11",0,
"8607.12",0,"8607.12",0,
"8607.19",0,"8607.19",0,
"8607.21",0,"8607.21",0,
"8607.29",0,"8607.29",0,
"8607.30",0,"8607.30",0,
"8607.91",0,"8607.91",0,
"8607.99",0,"8607.99",0,
"8608.00",0,"8608.00",0,
"8609.00",0,"8609.00",0,
"8701.10",0,"8701.10",0,
"8701.20",0,"8701.20",0,
"8701.30",0,"8701.30",0,
"8701.90",0,"8701.90",0,
"8702.10",0,"8702.10",0,
"8702.90",0,"8702.90",0,
"8703.10",0,"8703.10",0,
"8703.21",0,"8703.21",0,
"8703.22",0,"8703.22",0,
"8703.23",0,"8703.23",0,
"8703.24",0,"8703.24",0,
"8703.31",0,"8703.31",0,
"8703.32",0,"8703.32",0,
"8703.33",0,"8703.33",0,
"8703.90",0,"8703.90",0,
"8704.10",0,"8704.10",0,
"8704.21",0,"8704.21",0,
"8704.22",0,"8704.22",0,
"8704.23",0,"8704.23",0,
"8704.31",0,"8704.31",0,
"8704.32",0,"8704.32",0,
"8704.90",0,"8704.90",0,
"8705.10",0,"8705.10",0,
"8705.20",0,"8705.20",0,
"8705.30",0,"8705.30",0,
"8705.40",0,"8705.40",0,
"8705.90",0,"8705.90",0,
"8706.00",0,"8706.00",0,
"8707.10",0,"8707.10",0,
"8707.90",0,"8707.90",0,
"8708.10",0,"8708.10",0,
"8708.21",0,"8708.21",0,
"8708.29",0,"8708.29",0,
"8708.31",0,"8708.31",0,
"8708.39",0,"8708.39",0,
"8708.40",0,"8708.40",0,
"8708.50",0,"8708.50",0,
"8708.60",0,"8708.60",0,
"8708.70",0,"8708.70",0,
"8708.80",0,"8708.80",0,
"8708.91",0,"8708.91",0,
"8708.92",0,"8708.92",0,
"8708.93",0,"8708.93",0,
"8708.94",0,"8708.94",0,
"8708.99",0,"8708.99",0,
"8709.11",0,"8709.11",0,
"8709.19",0,"8709.19",0,
"8709.90",0,"8709.90",0,
"8710.00",0,"8710.00",0,
"8711.10",0,"8711.10",0,
"8711.20",0,"8711.20",0,
"8711.30",0,"8711.30",0,
"8711.40",0,"8711.40",0,
"8711.50",0,"8711.50",0,
"8711.90",0,"8711.90",0,
"8712.00",0,"8712.00",0,
"8713.10",0,"8713.10",0,
"8713.90",0,"8713.90",0,
"8714.11",0,"8714.11",0,
"8714.19",0,"8714.19",0,
"8714.20",0,"8714.20",0,
"8714.91",0,"8714.91",0,
"8714.92",0,"8714.92",0,
"8714.93",0,"8714.93",0,
"8714.94",0,"8714.94",0,
"8714.95",0,"8714.95",0,
"8714.96",0,"8714.96",0,
"8714.99",0,"8714.99",0,
"8715.00",0,"8715.00",0,
"8716.10",0,"8716.10",0,
"8716.20",0,"8716.20",0,
"8716.31",0,"8716.31",0,
"8716.39",0,"8716.39",0,
"8716.40",0,"8716.40",0,
"8716.80",0,"8716.80",0,
"8716.90",0,"8716.90",0,
"8801.10",0,"8801.10",0,
"8801.90",0,"8801.90",0,
"8802.11",0,"8802.11",0,
"8802.12",0,"8802.12",0,
"8802.20",0,"8802.20",0,
"8802.30",0,"8802.30",0,
"8802.40",0,"8802.40",0,
"8802.60",0,"8802.60",0,
"8803.10",0,"8803.10",0,
"8803.20",0,"8803.20",0,
"8803.30",0,"8803.30",0,
"8803.90",0,"8803.90",0,
"8804.00",0,"8804.00",0,
"8805.10",0,"8805.10",0,
"8805.20",1,"8805.21",0,
"8805.20",1,"8805.29",0,
"8901.10",0,"8901.10",0,
"8901.20",0,"8901.20",0,
"8901.30",0,"8901.30",0,
"8901.90",0,"8901.90",0,
"8902.00",0,"8902.00",0,
"8903.10",0,"8903.10",0,
"8903.91",0,"8903.91",0,
"8903.92",0,"8903.92",0,
"8903.99",0,"8903.99",0,
"8904.00",0,"8904.00",0,
"8905.10",0,"8905.10",0,
"8905.20",0,"8905.20",0,
"8905.90",0,"8905.90",0,
"8906.00",1,"8906.10",0,
"8906.00",1,"8906.90",0,
"8907.10",0,"8907.10",0,
"8907.90",0,"8907.90",0,
"8908.00",0,"8908.00",0,
"9001.10",0,"9001.10",0,
"9001.20",0,"9001.20",0,
"9001.30",0,"9001.30",0,
"9001.40",0,"9001.40",0,
"9001.50",0,"9001.50",0,
"9001.90",0,"9001.90",0,
"9002.11",0,"9002.11",0,
"9002.19",0,"9002.19",0,
"9002.20",0,"9002.20",0,
"9002.90",0,"9002.90",0,
"9003.11",0,"9003.11",0,
"9003.19",0,"9003.19",0,
"9003.90",0,"9003.90",0,
"9004.10",0,"9004.10",0,
"9004.90",0,"9004.90",0,
"9005.10",0,"9005.10",0,
"9005.80",0,"9005.80",0,
"9005.90",0,"9005.90",0,
"9006.10",0,"9006.10",0,
"9006.20",0,"9006.20",0,
"9006.30",0,"9006.30",0,
"9006.40",0,"9006.40",0,
"9006.51",0,"9006.51",0,
"9006.52",0,"9006.52",0,
"9006.53",0,"9006.53",0,
"9006.59",0,"9006.59",0,
"9006.61",0,"9006.61",0,
"9006.62",0,"9006.62",0,
"9006.69",0,"9006.69",0,
"9006.91",0,"9006.91",0,
"9006.99",0,"9006.99",0,
"9007.11",0,"9007.11",0,
"9007.19",0,"9007.19",0,
"9007.20",0,"9007.20",0,
"9007.91",0,"9007.91",0,
"9007.92",0,"9007.92",0,
"9008.10",0,"9008.10",0,
"9008.20",0,"9008.20",0,
"9008.30",0,"9008.30",0,
"9008.40",0,"9008.40",0,
"9008.90",0,"9008.90",0,
"9009.11",0,"9009.11",0,
"9009.12",0,"9009.12",0,
"9009.21",0,"9009.21",0,
"9009.22",0,"9009.22",0,
"9009.30",0,"9009.30",0,
"9009.90",1,"9009.91",0,
"9009.90",1,"9009.92",0,
"9009.90",1,"9009.93",0,
"9009.90",1,"9009.99",0,
"9010.10",0,"9010.10",0,
"9010.41",0,"9010.41",0,
"9010.42",0,"9010.42",0,
"9010.49",0,"9010.49",0,
"9010.50",0,"9010.50",0,
"9010.60",0,"9010.60",0,
"9010.90",0,"9010.90",0,
"9011.10",0,"9011.10",0,
"9011.20",0,"9011.20",0,
"9011.80",0,"9011.80",0,
"9011.90",0,"9011.90",0,
"9012.10",0,"9012.10",0,
"9012.90",0,"9012.90",0,
"9013.10",0,"9013.10",0,
"9013.20",0,"9013.20",0,
"9013.80",0,"9013.80",0,
"9013.90",0,"9013.90",0,
"9014.10",0,"9014.10",0,
"9014.20",0,"9014.20",0,
"9014.80",0,"9014.80",0,
"9014.90",0,"9014.90",0,
"9015.10",0,"9015.10",0,
"9015.20",0,"9015.20",0,
"9015.30",0,"9015.30",0,
"9015.40",0,"9015.40",0,
"9015.80",0,"9015.80",0,
"9015.90",0,"9015.90",0,
"9016.00",0,"9016.00",0,
"9017.10",0,"9017.10",0,
"9017.20",0,"9017.20",0,
"9017.30",0,"9017.30",0,
"9017.80",0,"9017.80",0,
"9017.90",0,"9017.90",0,
"9018.11",0,"9018.11",0,
"9018.12",0,"9018.12",0,
"9018.13",0,"9018.13",0,
"9018.14",0,"9018.14",0,
"9018.19",0,"9018.19",0,
"9018.20",0,"9018.20",0,
"9018.31",1,"3825.30",1,
"9018.31",1,"9018.31",0,
"9018.32",1,"3825.30",1,
"9018.32",1,"9018.32",0,
"9018.39",1,"3825.30",1,
"9018.39",1,"9018.39",0,
"9018.41",0,"9018.41",0,
"9018.49",0,"9018.49",0,
"9018.50",0,"9018.50",0,
"9018.90",0,"9018.90",0,
"9019.10",0,"9019.10",0,
"9019.20",0,"9019.20",0,
"9020.00",0,"9020.00",0,
"9021.11",0,"9021.31",0,
"9021.19",0,"9021.10",0,
"9021.21",0,"9021.21",0,
"9021.29",0,"9021.29",0,
"9021.30",0,"9021.39",0,
"9021.40",0,"9021.40",0,
"9021.50",0,"9021.50",0,
"9021.90",0,"9021.90",0,
"9022.12",0,"9022.12",0,
"9022.13",0,"9022.13",0,
"9022.14",0,"9022.14",0,
"9022.19",0,"9022.19",0,
"9022.21",0,"9022.21",0,
"9022.29",0,"9022.29",0,
"9022.30",0,"9022.30",0,
"9022.90",0,"9022.90",0,
"9023.00",0,"9023.00",0,
"9024.10",0,"9024.10",0,
"9024.80",0,"9024.80",0,
"9024.90",0,"9024.90",0,
"9025.11",0,"9025.11",0,
"9025.19",0,"9025.19",0,
"9025.80",0,"9025.80",0,
"9025.90",0,"9025.90",0,
"9026.10",0,"9026.10",0,
"9026.20",0,"9026.20",0,
"9026.80",0,"9026.80",0,
"9026.90",0,"9026.90",0,
"9027.10",0,"9027.10",0,
"9027.20",0,"9027.20",0,
"9027.30",0,"9027.30",0,
"9027.40",0,"9027.40",0,
"9027.50",0,"9027.50",0,
"9027.80",0,"9027.80",0,
"9027.90",0,"9027.90",0,
"9028.10",0,"9028.10",0,
"9028.20",0,"9028.20",0,
"9028.30",0,"9028.30",0,
"9028.90",0,"9028.90",0,
"9029.10",0,"9029.10",0,
"9029.20",0,"9029.20",0,
"9029.90",0,"9029.90",0,
"9030.10",0,"9030.10",0,
"9030.20",0,"9030.20",0,
"9030.31",0,"9030.31",0,
"9030.39",0,"9030.39",0,
"9030.40",0,"9030.40",0,
"9030.82",0,"9030.82",0,
"9030.83",0,"9030.83",0,
"9030.89",0,"9030.89",0,
"9030.90",0,"9030.90",0,
"9031.10",0,"9031.10",0,
"9031.20",0,"9031.20",0,
"9031.30",0,"9031.30",0,
"9031.41",0,"9031.41",0,
"9031.49",0,"9031.49",0,
"9031.80",0,"9031.80",0,
"9031.90",0,"9031.90",0,
"9032.10",0,"9032.10",0,
"9032.20",0,"9032.20",0,
"9032.81",0,"9032.81",0,
"9032.89",0,"9032.89",0,
"9032.90",0,"9032.90",0,
"9033.00",0,"9033.00",0,
"9101.11",0,"9101.11",0,
"9101.12",0,"9101.12",0,
"9101.19",0,"9101.19",0,
"9101.21",0,"9101.21",0,
"9101.29",0,"9101.29",0,
"9101.91",0,"9101.91",0,
"9101.99",0,"9101.99",0,
"9102.11",0,"9102.11",0,
"9102.12",0,"9102.12",0,
"9102.19",0,"9102.19",0,
"9102.21",0,"9102.21",0,
"9102.29",0,"9102.29",0,
"9102.91",0,"9102.91",0,
"9102.99",0,"9102.99",0,
"9103.10",0,"9103.10",0,
"9103.90",0,"9103.90",0,
"9104.00",0,"9104.00",0,
"9105.11",0,"9105.11",0,
"9105.19",0,"9105.19",0,
"9105.21",0,"9105.21",0,
"9105.29",0,"9105.29",0,
"9105.91",0,"9105.91",0,
"9105.99",0,"9105.99",0,
"9106.10",0,"9106.10",0,
"9106.20",0,"9106.20",0,
"9106.90",0,"9106.90",0,
"9107.00",0,"9107.00",0,
"9108.11",0,"9108.11",0,
"9108.12",0,"9108.12",0,
"9108.19",0,"9108.19",0,
"9108.20",0,"9108.20",0,
"9108.91",0,"9108.90",1,
"9108.99",0,"9108.90",1,
"9109.11",0,"9109.11",0,
"9109.19",0,"9109.19",0,
"9109.90",0,"9109.90",0,
"9110.11",0,"9110.11",0,
"9110.12",0,"9110.12",0,
"9110.19",0,"9110.19",0,
"9110.90",0,"9110.90",0,
"9111.10",0,"9111.10",0,
"9111.20",0,"9111.20",0,
"9111.80",0,"9111.80",0,
"9111.90",0,"9111.90",0,
"9112.10",0,"9112.20",1,
"9112.80",0,"9112.20",1,
"9112.90",0,"9112.90",0,
"9113.10",0,"9113.10",0,
"9113.20",0,"9113.20",0,
"9113.90",0,"9113.90",0,
"9114.10",0,"9114.10",0,
"9114.20",0,"9114.20",0,
"9114.30",0,"9114.30",0,
"9114.40",0,"9114.40",0,
"9114.90",0,"9114.90",0,
"9201.10",0,"9201.10",0,
"9201.20",0,"9201.20",0,
"9201.90",0,"9201.90",0,
"9202.10",0,"9202.10",0,
"9202.90",0,"9202.90",0,
"9203.00",0,"9203.00",0,
"9204.10",0,"9204.10",0,
"9204.20",0,"9204.20",0,
"9205.10",0,"9205.10",0,
"9205.90",0,"9205.90",0,
"9206.00",0,"9206.00",0,
"9207.10",0,"9207.10",0,
"9207.90",0,"9207.90",0,
"9208.10",0,"9208.10",0,
"9208.90",0,"9208.90",0,
"9209.10",0,"9209.10",0,
"9209.20",0,"9209.20",0,
"9209.30",0,"9209.30",0,
"9209.91",0,"9209.91",0,
"9209.92",0,"9209.92",0,
"9209.93",0,"9209.93",0,
"9209.94",0,"9209.94",0,
"9209.99",0,"9209.99",0,
"9301.00",1,"9301.11",0,
"9301.00",1,"9301.19",0,
"9301.00",1,"9301.20",0,
"9301.00",1,"9301.90",0,
"9302.00",0,"9302.00",0,
"9303.10",0,"9303.10",0,
"9303.20",0,"9303.20",0,
"9303.30",0,"9303.30",0,
"9303.90",0,"9303.90",0,
"9304.00",0,"9304.00",0,
"9305.10",0,"9305.10",0,
"9305.21",0,"9305.21",0,
"9305.29",0,"9305.29",0,
"9305.90",1,"9305.91",0,
"9305.90",1,"9305.99",0,
"9306.10",0,"9306.10",0,
"9306.21",0,"9306.21",0,
"9306.29",0,"9306.29",0,
"9306.30",0,"9306.30",0,
"9306.90",0,"9306.90",0,
"9307.00",0,"9307.00",0,
"9401.10",0,"9401.10",0,
"9401.20",0,"9401.20",0,
"9401.30",0,"9401.30",0,
"9401.40",0,"9401.40",0,
"9401.50",0,"9401.50",0,
"9401.61",0,"9401.61",0,
"9401.69",0,"9401.69",0,
"9401.71",0,"9401.71",0,
"9401.79",0,"9401.79",0,
"9401.80",0,"9401.80",0,
"9401.90",0,"9401.90",0,
"9402.10",0,"9402.10",0,
"9402.90",0,"9402.90",0,
"9403.10",0,"9403.10",0,
"9403.20",0,"9403.20",0,
"9403.30",0,"9403.30",0,
"9403.40",0,"9403.40",0,
"9403.50",0,"9403.50",0,
"9403.60",0,"9403.60",0,
"9403.70",0,"9403.70",0,
"9403.80",0,"9403.80",0,
"9403.90",0,"9403.90",0,
"9404.10",0,"9404.10",0,
"9404.21",0,"9404.21",0,
"9404.29",0,"9404.29",0,
"9404.30",0,"9404.30",0,
"9404.90",0,"9404.90",0,
"9405.10",0,"9405.10",0,
"9405.20",0,"9405.20",0,
"9405.30",0,"9405.30",0,
"9405.40",0,"9405.40",0,
"9405.50",0,"9405.50",0,
"9405.60",0,"9405.60",0,
"9405.91",0,"9405.91",0,
"9405.92",0,"9405.92",0,
"9405.99",0,"9405.99",0,
"9406.00",0,"9406.00",0,
"9501.00",0,"9501.00",0,
"9502.10",0,"9502.10",0,
"9502.91",0,"9502.91",0,
"9502.99",0,"9502.99",0,
"9503.10",0,"9503.10",0,
"9503.20",0,"9503.20",0,
"9503.30",0,"9503.30",0,
"9503.41",0,"9503.41",0,
"9503.49",0,"9503.49",0,
"9503.50",0,"9503.50",0,
"9503.60",0,"9503.60",0,
"9503.70",0,"9503.70",0,
"9503.80",0,"9503.80",0,
"9503.90",0,"9503.90",0,
"9504.10",0,"9504.10",0,
"9504.20",0,"9504.20",0,
"9504.30",0,"9504.30",1,
"9504.40",0,"9504.40",0,
"9504.90",1,"9504.30",1,
"9504.90",1,"9504.90",0,
"9505.10",0,"9505.10",0,
"9505.90",0,"9505.90",0,
"9506.11",0,"9506.11",0,
"9506.12",0,"9506.12",0,
"9506.19",0,"9506.19",0,
"9506.21",0,"9506.21",0,
"9506.29",0,"9506.29",0,
"9506.31",0,"9506.31",0,
"9506.32",0,"9506.32",0,
"9506.39",0,"9506.39",0,
"9506.40",0,"9506.40",0,
"9506.51",0,"9506.51",0,
"9506.59",0,"9506.59",0,
"9506.61",0,"9506.61",0,
"9506.62",0,"9506.62",0,
"9506.69",0,"9506.69",0,
"9506.70",0,"9506.70",0,
"9506.91",0,"9506.91",0,
"9506.99",0,"9506.99",0,
"9507.10",0,"9507.10",0,
"9507.20",0,"9507.20",0,
"9507.30",0,"9507.30",0,
"9507.90",0,"9507.90",0,
"9508.00",1,"9508.10",0,
"9508.00",1,"9508.90",0,
"9601.10",0,"9601.10",0,
"9601.90",0,"9601.90",0,
"9602.00",0,"9602.00",0,
"9603.10",0,"9603.10",0,
"9603.21",0,"9603.21",0,
"9603.29",0,"9603.29",0,
"9603.30",0,"9603.30",0,
"9603.40",0,"9603.40",0,
"9603.50",0,"9603.50",0,
"9603.90",0,"9603.90",0,
"9604.00",0,"9604.00",0,
"9605.00",0,"9605.00",0,
"9606.10",0,"9606.10",0,
"9606.21",0,"9606.21",0,
"9606.22",0,"9606.22",0,
"9606.29",0,"9606.29",0,
"9606.30",0,"9606.30",0,
"9607.11",0,"9607.11",0,
"9607.19",0,"9607.19",0,
"9607.20",0,"9607.20",0,
"9608.10",0,"9608.10",0,
"9608.20",0,"9608.20",0,
"9608.31",0,"9608.31",0,
"9608.39",0,"9608.39",0,
"9608.40",0,"9608.40",0,
"9608.50",0,"9608.50",0,
"9608.60",0,"9608.60",0,
"9608.91",0,"9608.91",0,
"9608.99",0,"9608.99",0,
"9609.10",0,"9609.10",0,
"9609.20",0,"9609.20",0,
"9609.90",0,"9609.90",0,
"9610.00",0,"9610.00",0,
"9611.00",0,"9611.00",0,
"9612.10",0,"9612.10",0,
"9612.20",0,"9612.20",0,
"9613.10",0,"9613.10",0,
"9613.20",0,"9613.20",0,
"9613.30",0,"9613.80",1,
"9613.80",0,"9613.80",1,
"9613.90",0,"9613.90",0,
"9614.20",0,"9614.20",0,
"9614.90",0,"9614.90",0,
"9615.11",0,"9615.11",0,
"9615.19",0,"9615.19",0,
"9615.90",0,"9615.90",0,
"9616.10",0,"9616.10",0,
"9616.20",0,"9616.20",0,
"9617.00",0,"9617.00",0,
"9618.00",0,"9618.00",0,
"9701.10",0,"9701.10",0,
"9701.90",0,"9701.90",0,
"9702.00",0,"9702.00",0,
"9703.00",0,"9703.00",0,
"9704.00",0,"9704.00",0,
"9705.00",0,"9705.00",0,
"9706.00",0,"9706.00",0,
