IES_ID;IES_NAME
515;CENTRO UNIVERSITÁRIO PLÍNIO LEITE
516;CENTRO UNIVERSITÁRIO MOACYR SREDER BASTOS
517;FACULDADE DE EDUCAÇÃO SÃO LUÍS
518;CENTRO UNIVERSITÁRIO DO DISTRITO FEDERAL
519;UNIVERSIDADE CATÓLICA DO SALVADOR
521;UNIVERSIDADE DE MOGI DAS CRUZES
522;CENTRO UNIVERSITÁRIO CELSO LISBOA
524;FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE OURO FINO
526;UNIVERSIDADE BRAZ CUBAS
527;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS
528;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO
530;FACULDADE DE MÚSICA DO ESPÍRITO SANTO
531;FACULDADE DE FORMACAO DE PROFESSORES DE VITORIA DE SANTO ANTAO
532;UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL
533;FACULDADES INTEGRADAS DE ITAPETININGA
534;ESCOLA BAHIANA DE MEDICINA E SAÚDE PÚBLICA
535;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MANDAGUARI
543;FACULDADE DE CIÊNCIAS DA FUNDAÇÃO INSTITUTO TECNOLÓGICO DE OSASCO
544;FACULDADE DE CIÊNCIAS HUMANAS DE ITABIRA
545;FACULDADE DE CIÊNCIAS ADMINISTRATIVAS E CONTÁBEIS DE ITABIRA
546;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO
547;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO
548;UNIVERSIDADE FEDERAL DO MARANHÃO
549;UNIVERSIDADE FEDERAL DO ACRE
550;UNIVERSIDADE ESTADUAL DA PARAÍBA
552;FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE CARATINGA
553;FACULDADE DE CIENCIAS ADMINISTRATIVAS DE CARATINGA
554;FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE BOA ESPERANÇA
555;UNIVERSIDADE DE FORTALEZA
556;CONSERVATÓRIO DE MÚSICA DE NITERÓI
557;ESCOLA DE MÚSICA E BELAS ARTES DO PARANÁ
558;FACULDADE DE ARTES DO PARANÁ
568;UNIVERSIDADE ESTADUAL DO MARANHÃO
569;UNIVERSIDADE FEDERAL DO PARÁ
570;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE
571;UNIVERSIDADE FEDERAL DO PARANÁ
572;UNIVERSIDADE FEDERAL FLUMINENSE
573;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO
574;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO
575;UNIVERSIDADE FEDERAL DE MINAS GERAIS
576;UNIVERSIDADE FEDERAL DE JUIZ DE FORA
577;UNIVERSIDADE FEDERAL DE ALAGOAS
578;UNIVERSIDADE FEDERAL DA BAHIA
579;UNIVERSIDADE FEDERAL DA PARAÍBA
580;UNIVERSIDADE FEDERAL DE PERNAMBUCO
581;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL
582;UNIVERSIDADE FEDERAL DE SANTA MARIA
583;UNIVERSIDADE FEDERAL DO CEARÁ
584;UNIVERSIDADE FEDERAL DE GOIÁS
585;UNIVERSIDADE FEDERAL DE SANTA CATARINA
586;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO
587;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO
588;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ
589;UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO
590;UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA
591;UNIVERSIDADE FEDERAL DE SÃO PAULO
592;UNIVERSIDADE FEDERAL DE LAVRAS
593;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA
594;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS
595;UNIVERSIDADE FEDERAL DE ALFENAS
596;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI
597;UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO
598;UNIVERSIDADE FEDERAL DE ITAJUBÁ - UNIFEI
599;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
600;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL
602;INSTITUTO TECNOLÓGICO DE AERONÁUTICA
605;UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL
606;FACULDADE DE DIREITO DE CACHOEIRO DO ITAPEMIRIM
607;FACULDADE DE CIÊNCIAS CONTÁBEIS E ADMINISTRATIVAS DE CACHOEIRO DO ITAPEMIRIM
608;"ESCOLA SUPERIOR DE CRUZEIRO ""PREFEITO HAMILTON VIEIRA MENDES"""
609;UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ
610;CENTRO UNIVERSITÁRIO METODISTA BENNETT
614;FACULDADE DE FILOSOFIA SANTA DOROTÉIA
615;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS PROFESSORA NAIR FORTES ABU-MERHY
616;FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE GUARULHOS
617;FACULDADE DE ENFERMAGEM E OBSTETRICIA DE GUARULHOS
618;FACULDADE DE FISIOTERAPIA DE GUARULHOS
621;CENTRO UNIVERSITÁRIO CESMAC
622;FACULDADES INTEGRADAS SILVA E SOUZA
623;FACULDADES DE FILOSOFIA CIENCIAS E LETRAS DE SANTA CRUZ DO RIO PARDO
624;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS CARLOS QUEIROZ
625;FACULDADE CENECISTA DE CAPIVARI
626;FACULDADE CENECISTA DE OSÓRIO
627;FACULDADE CENECISTA DE VARGINHA
629;FACULDADE CENECISTA DE VITORIA FACEV
630;FACULDADE CENECISTA DE CIENCIAS ADMINISTRATIVAS DE OSORIO
631;CENTRO DE ENSINO SUPERIOR CENECISTA DE FARROUPILHA
632;FACULDADE DE CIENCIAS ECONOMICAS, ADMINISTRATIVAS E CONTABEIS DE SAO SEBASTIAO DO PARAISO
633;INSTITUTO MILITAR DE ENGENHARIA
634;UNIVERSIDADE FEDERAL DE PELOTAS
636;ESCOLA SUPERIOR DE PROPAGANDA E MARKETING
637;FACULDADE DE ENGENHARIA SÃO PAULO
638;FACULDADE DE DIREITO MILTON CAMPOS
639;FACULDADE DE DESENHO INDUSTRIAL DE MAUÁ
640;FACULDADES INTEGRADAS MARIA THEREZA
641;CENTRO UNIVERSITÁRIO LA SALLE
645;CENTRO UNIVERSITÁRIO DE JARAGUÁ DO SUL
646;FACULDADES ASSOCIADAS DE SÃO PAULO
647;FACULDADE DE ENFERMAGEM LUIZA DE MARILLAC
648;FACULDADES ASSOCIADAS DE UBERABA - FAZU
649;CENTRO UNIVERSITÁRIO DE UNIÃO DA VITÓRIA
650;FACULDADE DE CIÊNCIAS CONTÁBEIS E ADMINISTRATIVAS DE AVARÉ
651;FACULDADE DE ADMINISTRAÇÃO DE GOVERNADOR VALADARES
652;FACULDADE SANTA CECÍLIA
657;FACULDADE DE FORMAÇÃO DE PROFESSORES DE SERRA TALHADA
659;FACULDADE DE CIÊNCIAS HUMANAS DO SUL PAULISTA
660;FACULDADE METODISTA DO SUL PAULISTA
661;FACULDADE PIO DÉCIMO
662;FACULDADES INTEGRADAS CORAÇÃO DE JESUS
663;UNIVERSIDADE SALGADO DE OLIVEIRA
664;UNIVERSIDADE VILA VELHA
665;UNIVERSIDADE DE TAUBATÉ
666;UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA
667;FACULDADES INTEGRADAS DE JACAREPAGUÁ
668;CENTRO UNIVERSITÁRIO DE ENSINO SUPERIOR DO AMAZONAS
669;UNIVERSIDADE NILTON LINS
670;UNIVERSIDADE SÃO FRANCISCO
671;UNIVERSIDADE ANHANGUERA - UNIDERP
672;FACULDADE DE ENGENHARIA DE SOROCABA
673;CENTRO UNIVERSITÁRIO DA GRANDE DOURADOS
674;CENTRO DE ENSINO SUPERIOR DO VALE SÃO FRANCISCO
677;FACULDADE DE REABILITAÇÃO DA ASCE
678;FACULDADE DE ODONTOLOGIA DO PLANALTO CENTRAL
679;FACULDADE DE REABILITACAO DO PLANALTO CENTRAL
680;FACULDADES INTEGRADAS DE PEDRO LEOPOLDO
681;FACULDADES INTEGRADAS ANGLO-AMERICANO
682;FACULDADE DO NOROESTE DE MINAS
683;FACULDADE DE CIENCIAS ECONOMICAS DE COLATINA
684;FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE COLATINA
685;FACULDADE DE FORMAÇÃO DE PROFESSORES DE BELO JARDIM
686;FACULDADE DE CIÊNCIAS APLICADAS DE LIMOEIRO
687;FACULDADE ESTADUAL DE FILOSOFIA CIÊNCIAS LETRAS UNIÃO DA VITÓRIA
688;UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA
689;FACULDADE DE NUTRICAO E FONOAUDIOLOGIA
690;FACULDADE DE CIENCIAS CONTABEIS E ADMINISTRATIVAS DE TAQUARA
691;FACULDADE DE EDUCACAO DE TAQUARA
692;FACULDADE DE CIÊNCIAS APLICADAS E SOCIAIS DE PETROLINA
693;UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO
694;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL
695;FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE ITUMBIARA
696;FACULDADE DE CIENCIAS AGRARIAS DE ITUMBIARA
697;FACULDADE DE ADMINISTRACAO DE EMPRESAS DE ITUMBIARA
699;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA
700;FACULDADE DE EDUCAÇÃO DE ITABORAÍ
701;FACULDADE DE CIÊNCIAS DA ADMINISTRAÇÃO DE GARANHUNS
702;FACULDADE DE FORMAÇÃO DE PROFESSORES DE GOIANA
703;FACULDADE DE FORMAÇÃO DE PROFESSORES DE ARARIPINA
704;FACULDADE DE CIÊNCIAS AGRÁRIAS DE ARARIPINA
705;FACULDADE SÃO JOSÉ
706;FACULDADE DE ARTES DULCINA DE MORAES
707;CENTRO UNIVERSITÁRIO CENTRAL PAULISTA
708;INSTITUTO DE CIÊNCIAS SOCIAIS APLICADAS
709;INSTITUTO DE CIÊNCIAS EXATAS
710;FACULDADE BÉTHENCOURT DA SILVA
711;FACULDADES REUNIDAS DE ADMINISTRACAO CIENCIAS CONTABEIS E ECONOMICAS DE PALMAS
712;CENTRO UNIVERSITÁRIO HERMÍNIO DA SILVEIRA
713;ESCOLA SUPERIOR DE ESTATÍSTICA DA BAHIA
714;FACULDADE ESTADUAL DE FILOSOFIA CIENCIAS E LETRAS DE CORNELIO PROCOPIO
715;CENTRO UNIVERSITÁRIO FRANCISCANO DO PARANÁ
716;FACULDADES INTEGRADAS DE BOTUCATU
717;FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE
718;UNIVERSIDADE POTIGUAR
719;UNIVERSIDADE DO ESTADO DE MATO GROSSO
720;FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS APLICADAS DO CABO DE SANTO AGOSTINHO
721;FACULDADE DE EDUCAÇÃO DE ASSIS
722;ESCOLA DE EDUCAÇÃO FÍSICA DE ASSIS
723;FACULDADE DE ADMINISTRAÇÃO DE ASSIS
724;Centro Universitário FACEX
725;FACULDADE ESTADUAL DE FILOSOFIA, CIÊNCIAS E LETRAS DE PARANAGUÁ
726;FACULDADE ESTADUAL DE FILOSOFIA CIENCIAS E LETRAS DE JACAREZINHO
727;FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DO ALTO SÃO FRANCISCO
728;FACULDADE DE CIÊNCIAS HUMANAS DE CURVELO
729;FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE PRESIDENTE VENCESLAU
730;UNIVERSIDADE ESTADUAL DE PONTA GROSSA
734;FACULDADES INTEGRADAS MARIA IMACULADA
736;FACULDADE PITÁGORAS DE LINHARES
737;CENTRO UNIVERSITÁRIO SÃO CAMILO
738;FACULDADES INTEGRADAS TERESA D´ÁVILA
739;CENTRO UNIVERSITÁRIO SÃO CAMILO - ESPÍRITO SANTO
740;FACULDADE DE CIÊNCIAS HUMANAS DE VITÓRIA
741;ESCOLA SUPERIOR DE SECRETARIADO DE PERNAMBUCO
742;FACULDADE DE ARQUITETURA E URBANISMO DE PERNAMBUCO
743;ESCOLA SUPERIOR DE ENSINO HELENA ANTIPOFF
744;FACULDADE DE EDUCAÇÃO E CIÊNCIAS HUMANAS DE ANICUNS
745;INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE SÃO MANUEL
746;UNIVERSIDADE REGIONAL DO CARIRI
747;FACULDADE DE CIENCIAS HUMANAS DE IVAIPORA
749;CENTRO DE ENSINO SUPERIOR DO VALE DO PARNAÍBA
750;CENTRO UNIVERSITÁRIO UNIRG
751;FACULDADE DA ILHA
752;FACULDADE DE PARÁ DE MINAS
753;FACULDADE DE CIÊNCIAS HUMANAS DO SERTÃO CENTRAL
754;CENTRO DE ENSINO SUPERIOR DE CATALÃO
755;CENTRO DE ENSINO SUPERIOR DE JATAÍ
756;UNIVERSIDADE ESTADUAL DO PIAUÍ
757;FACULDADES INTEGRADAS DO TAPAJÓS
758;FACULDADE BRASILEIRA DE RECURSOS HUMANOS
759;FACULDADE DE CIÊNCIAS MÉDICAS E PARAMÉDICAS FLUMINENSE
760;FACULDADE DE CIÊNCIAS HUMANAS DE PERNAMBUCO
761;FACULDADES SPEI
762;FACULDADES INTEGRADAS DE FÁTIMA DO SUL
763;INSTITUTO UNIFICADO DE ENSINO SUPERIOR OBJETIVO
764;FACULDADE PINHEIRO GUIMARÃES
767;INSTITUTO SUPERIOR DE INFORMÁTICA
768;FACULDADE DE ADMINISTRAÇÃO DE NOVA ANDRADINA
769;FACULDADES INTEGRADAS DE NAVIRAÍ
770;FACULDADE DE EDUCACAO DE CACOAL
771;FACULDADE MARIA AUGUSTA RIBEIRO DAHER
773;FACULDADE DE ADMINISTRACAO E CIENCIAS CONTABEIS DE LINHARES
774;FACULDADE ALVORADA DE INFORMÁTICA E PROCESSAMENTO DE DADOS
775;FACULDADE ALVORADA DE EDUCAÇÃO FÍSICA E DESPORTO
776;FACULDADE DE CIENCIAS CONTABEIS DE JEQUIE
777;FACULDADE DE EDUCAÇÃO THEREZA PORTO MARQUES
778;FACULDADE DE TECNOLOGIA THEREZA PORTO MARQUES
779;FACULDADE DE PONTA PORÃ
780;UNIVERSIDADE DE CUIABÁ
781;FACULDADE ANHANGUERA DE RONDONÓPOLIS
782;FACULDADE CUIABANA DE EDUCACAO E LETRAS
783;FACULDADE MATOGROSSENSE DE CIENCIAS CONTABEIS E ADMINISTRATIVA DE CUIABA
785;FACULDADE DE EDUCAÇÃO DE TANGARÁ DA SERRA
788;FACULDADE DE RONDÔNIA
789;UNIVERSIDADE FEDERAL DE RORAIMA
790;FACULDADE DE ENFERMAGEM DO HOSPITAL ISRAELITA ALBERT EINSTEIN
791;FACULDADE SENAC DE TURISMO E HOTELARIA DE SAO PAULO
792;CENTRO UNIVERSITÁRIO DO ESTADO DO PARÁ
793;Centro Universitário Estácio Radial de São Paulo - Estácio UNIRADIAL
794;CENTRO UNIVERSITÁRIO DE VÁRZEA GRANDE
795;FACULDADES INTEGRADAS DE DIAMANTINO
796;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DO VALE DO SÃO LOURENÇO
797;Faculdade AVEC de Vilhena
798;FACULDADES INTEGRADAS DE ARACRUZ
799;FACULDADE LEONARDO DA VINCI
800;FACULDADE DE EDUCACAO FISICA MONTENEGRO
801;FACULDADE MONTENEGRO
802;CENTRO UNIVERSITÁRIO CARIOCA
803;FACULDADE INTERAÇÃO AMERICANA
809;FACULDADE DE DIREITO E CIÊNCIAS SOCIAIS DO LESTE DE MINAS - FADILESTE
810;CENTRO TÉCNICO-EDUCACIONAL SUPERIOR DO OESTE PARANAENSE
811;FACULDADES INTEGRADAS DE CASSILANDIA
817;FACULDADE BATISTA CARIOCA
818;FACULDADE DE ADMINISTRACAO DE MINEIROS
819;FACULDADE DE AGRONOMIA DE MINEIROS
820;FACULDADE DE CIENCIAS DA COMPUTACAO DE MINEIROS
821;FACULDADE DE PEDAGOGIA DE MINEIROS
822;ESCOLA SUPERIOR DE ESTUDOS EMPRESARIAIS E INFORMÁTICA
823;UNIVERSIDADE DO CEUMA - UNICEUMA
824;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS DE GOIATUBA
825;FACULDADE PRESBITERIANA GAMMON
826;CENTRO UNIVERSITÁRIO DE DESENVOLVIMENTO DO CENTRO-OESTE
827;FACULDADES UNIDAS DO VALE DO ARAGUAIA
828;FACULDADE DE SÃO LOURENÇO
829;UNIVERSIDADE DO TOCANTINS
830;UNIVERSIDADE FEDERAL DO AMAPÁ
831;FACULDADE DE CIÊNCIAS HUMANAS DO VALE DO RIO GRANDE
832;FACULDADE ARQUIDIOCESANA DE CURVELO
833;FACULDADES INTEGRADAS DE ARIQUEMES
834;FACULDADE VARZEAGRANDENSE DE CIENCIAS HUMANAS
835;FACULDADE VARZEAGRANDENSE DE COMUNICACAO SOCIAL
837;FACULDADE DE CIÊNCIAS HUMANAS DE FORTALEZA
838;FACULDADE DE CIÊNCIAS TECNOLÓGICAS DE FORTALEZA
839;FACULDADE VITORIANA DE CIÊNCIAS CONTÁBEIS
840;FACULDADE VITORIANA DE TECNOLOGIA
841;FACULDADE DE TURISMO GUARAPARI
843;FACULDADE DE CIÊNCIAS E TECNOLOGIA DE BIRIGUI
844;FACULDADE DE AGRONOMIA E ENGENHARIA FLORESTAL DE GARÇA
845;FACULDADE DA FUNDAÇÃO EDUCACIONAL ARAÇATUBA
846;FACULDADE DE ADMINISTRAÇÃO DE TERESINA
847;FACULDADE PIAUIENSE DE PROCESSAMENTO DE DADOS
848;FACULDADE PARAIBANA DE PROCESSAMENTO DE DADOS
849;FACULDADE JESUÍTA DE FILOSOFIA E TEOLOGIA
850;FACULDADE PRIMUS DE INFORMATICA
851;FACULDADE DE TECNOLOGIA EM PROCESSAMENTO DE DADOS DO LITORAL
852;FACULDADE DE INFORMÁTICA E ADMINISTRAÇÃO PAULISTA
859;FACULDADE REGIONAL SANTA CRUZ DE CURITIBA
860;FACULDADE DE CIENCIAS SOCIAIS DE ARAUCARIA
861;CENTRO DE ENSINO SUPERIOR DO AMAPÁ
862;FACULDADE ESTÁCIO DE SÁ DE CAMPO GRANDE
864;FACULDADE DE DIREITO DE VARZEA GRANDE
866;FACULDADE DE INFORMÁTICA DE CUIABÁ
867;FACULDADE DE EDUCACAO CIENCIAS E LETRAS DE PONTA PORA
873;FACULDADES UNIFICADAS DE FOZ DO IGUAÇU
874;FACULDADE DE ESTUDOS SOCIAIS APLICADOS DE VIANA
875;FACULDADE DE ESTUDOS SOCIAIS DE BARRA DO GARCAS
876;FACULDADE DE TECNOLOGIA DO VALE DO ARAGUAIA
877;FACULDADE DE ECONOMIA E PROCESSAMENTO DE DADOS DE FOZ DO IGUAÇU
878;CENTRO UNIVERSITÁRIO DO LESTE DE MINAS GERAIS
880;FACULDADE DE CIENCIAS E TECNOLOGIA DO PARANA
881;INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE ASSIS
882;INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE BEBEDOURO VICTÓRIO CARDASSI
886;FACULDADE DE HORTOLÂNDIA
887;FACULDADE CHRISTUS
888;FACULDADE BANDEIRANTES DE CIÊNCIAS EXATAS E HUMANAS
890;ESCOLA DE GOVERNO PROFESSOR PAULO NEVES DE CARVALHO
891;FACULDADE ANHANGUERA DE BELO HORIZONTE
896;ESCOLA SUPERIOR DE TURISMO E HOTELARIA FLORIANOPOLIS
897;UNIAO DAS ESCOLAS SUPERIORES DO VALE DO IVAI
898;FACULDADE DE CIÊNCIAS ECONÔMICAS E ADMINISTRATIVAS SANTA RITA DE CÁSSIA
899;FACULDADES INTEGRADAS DE RIO VERDE
900;FACULDADE DE CIÊNCIAS ADMINISTRATIVAS E DE TECNOLOGIA
903;FACULDADE DE CIENCIAS SOCIAIS APLICADAS DO RIO DE JANEIRO
904;FACULDADE DE PROCESSAMENTO DE DADOS DE JOINVILLE
905;FACULDADE ESCOLA PAULISTA DE DIREITO
906;FACULDADE DE EDUCAÇÃO E CIÊNCIAS GERENCIAIS DE SUMARÉ
907;FACULDADE DE EDUCAÇÃO E CIÊNCIAS GERENCIAIS DE INDAIATUBA
908;FACULDADE ALAGOANA DE ADMINISTRAÇÃO
909;FACULDADE DE BELFORD ROXO
910;FACULDADE SANTA LÚCIA
911;FACULDADES UNIDAS DE ITUMBIARA
912;FACULDADE COMPACTO DE CIENCIAS GERENCIAIS
913;FACULDADES INTEGRADAS DE PARANAÍBA - FIPAR
914;FACULDADE PARANAENSE DE ADMINISTRACAO
915;FACULDADE DE ADMINISTRAÇÃO DE FÁTIMA DO SUL
916;FACULDADE DE CIÊNCIAS, SAÚDE, EXATAS E JURÍDICAS DE TERESINA
917;FACULDADE DE CIÊNCIAS CONTÁBEIS DE NAVIRAI
918;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE CASCAVEL
922;FACULDADE REGES DE DRACENA
923;FACULDADE DE ADMINISTRAÇÃO E CIÊNCIAS CONTÁBEIS DE SÃO ROQUE
924;FACULDADE INTERLAGOS DE EDUCAÇÃO E CULTURA
925;FACULDADE DE CIENCIAS GERENCIAIS DE VILHENA
926;CENTRO UNIVERSITÁRIO ANHANGUERA DE CAMPO GRANDE
927;CENTRO DE ESTUDOS SUPERIORES DA AMAZONIA
929;INSTITUTO MANAUARA DE ENSINO SUPERIOR
930;FACULDADE DE EDUCACAO DE ALTA FLORESTA
934;FACULDADE SAO CARLOS
935;FACULDADE PAULISTA
939;FACULDADE CATÓLICA DE ANÁPOLIS
940;FACULDADES MAGSUL
941;FACULDADE DE EDUCACAO DE PORTO VELHO
944;ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DO RIO DE JANEIRO
945;INSTITUTO DE CIÊNCIAS SOCIAIS E HUMANAS
950;UNIÃO DE ENSINO SUPERIOR DE NOVA MUTUM
951;FACULDADES INTEGRADAS DE COXIM
952;UNIVERSIDADE SANTA CECÍLIA
953;UNIVERSIDADE METROPOLITANA DE SANTOS
954;FACULDADE DE CIÊNCIAS AGRO- AMBIENTAIS
955;FACULDADE DE FILOSOFIA NOSSA SENHORA IMACULADA CONCEICAO
959;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS
960;FACULDADE DE CIENCIAS CONTABEIS DE ALTA FLORESTA
961;FACULDADE GARCIA SILVEIRA
966;FACULDADE DE TURISMO - SANTOS DUMONT
967;FACULDADE DE TECNOLOGIA DE TAQUARITINGA
968;FACULDADE DE TECNOLOGIA EM PROCESSAMENTO DE DADOS DE ANDRADINA
969;FACULDADE DE TURISMO FORMIGA
970;FACULDADE DE SERVICO SOCIAL DE CARATINGA
971;FACULDADE DE TECNOLOGIA E CIENCIAS DE CONSELHEIRO LAFAIETE
973;FACULDADE DE LUCÉLIA
975;FACULDADE DE FISIOTERAPIA DE CARATINGA
976;FACULDADES INTEGRADAS DE PONTA PORÃ
977;FACULDADE SÃO CAMILO
980;FACULDADE DE ADMINISTRACAO DE GUARAPARI
983;FACULDADE PRUDENTE DE MORAES
984;FACULDADE DE EDUCACAO DE IVAIPORA
985;FACULDADE DE CIÊNCIAS E EDUCAÇÃO DE RUBIATABA
986;FACULDADE DE EDUCAÇÃO E CULTURA MONTESSORI
988;FACULDADE DE COMUNICACAO SOCIAL TAMOIOS
989;ESCOLA SUPERIOR EM MEIO AMBIENTE
990;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE CONGONHAS
991;FACULDADE SENAI-CETIQT
994;FACULDADE FLAMA
997;CENTRO UNIVERSITÁRIO DE BAURU
998;FACULDADE DE SERVICO SOCIAL DE BAURU
999;FACULDADE DE DIREITO DE BAURU
1001;FACULDADE DE CIENCIAS ECONOMICAS E ADMINISTRATIVAS DE PRESIDENTE PRUDENTE
1002;FACULDADE DE DIREITO DE PRESIDENTE PRUDENTE
1003;FACULDADE DE SERVICO SOCIAL PRESIDENTE PRUDENTE
1012;FACULDADE DE FORMAÇÃO DE PROFESSORES DE AFOGADOS DA INGAZEIRA
1013;FACULDADE SUDOESTE PAULISTANO
1014;INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC
1015;FACULDADE DE CIENCIAS CONTABEIS MACHADO DE ASSIS
1016;FACULDADE DE CIÊNCIAS HUMANAS DO VALE DO PIRANGA
1017;FACULDADE STEFANINI
1019;FACULDADE DE CIÊNCIAS E TECNOLOGIA DE UNAÍ - FACTU
1021;FACULDADE DE CIÊNCIAS DE TIMBAÚBA
1027;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO
1028;UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL
1030;FACULDADE DE ECONOMIA E FINANÇAS IBMEC
1031;FACULDADE ANDRE DA SILVEIRA
1032;CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO
1034;UNIÃO DE ESCOLAS SUPERIORES DA FUNESO
1036;UNIVERSIDADE DO ESTADO DE MINAS GERAIS
1038;FACULDADES INTEGRADAS DE TRÊS LAGOAS
1040;FACULDADES DE VALINHOS
1041;CENTRO UNIVERSITÁRIO UNIVATES
1042;UNIVERSIDADE POSITIVO
1043;CENTRO UNIVERSITÁRIO HERMINIO OMETTO
1045;CENTRO UNIVERSITÁRIO ANHANGÜERA
1046;UNIÃO DAS FACULDADES DOS GRANDES LAGOS
1047;FACULDADE TECNOLOGICA PORTO ALEGRENSE
1048;FACULDADE CAMPOS ELÍSEOS
1049;INSTITUTO DE ENSINO SUPERIOR FUCAPI
1051;FACULDADE DE CIÊNCIAS CONTÁBEIS - MACEIÓ
1052;FACULDADE ADVENTISTA DE ADMINISTRACAO DO NORDESTE
1053;FACULDADE DE TECNOLOGIA E CIÊNCIAS DE FEIRA DE SANTANA
1054;ESCOLA BAHIANA DE ADMINISTRACAO
1055;FACULDADE MAURÍCIO DE NASSAU DE SALVADOR
1058;Centro Universitário Estácio da Bahia - Estácio FIB
1059;FACULDADE LOURENÇO FILHO
1060;CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB
1061;FACULDADE PLANALTO DE ADMINISTRAÇÃO E CIÊNCIAS ECONÔMICAS
1063;Faculdade Comunitária de Vila Velha
1064;Faculdade Comunitária de Vitória
1065;FACULDADE DE CIÊNCIAS ECONÔMICAS E ADMINISTRATIVAS DE VILA VELHA
1066;INSTITUTO DE ENSINO E PESQUISA OBJETIVO
1067;FACULDADE DE JUSSARA
1068;FACULDADE ALDETE MARIA ALVES
1069;CENTRO REGIONAL DE ESTUDOS EM CIENCIAS HUMANAS
1070;INSTITUTO DE ENSINO SUPERIOR CENECISTA
1071;INSTITUTO DE ENSINO SUPERIOR DA FUNLEC
1072;FACULDADE AFIRMATIVO
1075;INSTITUTO DE EDUCAÇÃO SUPERIOR DA PARAÍBA
1076;FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE CAJAZEIRAS
1077;Faculdade Estácio do Recife - Estácio FIR
1078;FACULDADE INTEGRADO DE CAMPO MOURÃO
1079;FACULDADE MARINGÁ
1080;FACULDADE ARTHUR SÁ EARP NETO
1081;FACULDADE DE ENGENHARIA DE RESENDE
